견종,세부견종,색상,출생연도,나이,체중,썸네일,입양여부,성별,중성화 여부,특징,보호장소,GPT_특성
믹스,믹스,White,2022.1,0.5,8.82,https://youtu.be/rYyirwLh-BU,N,M,U,"이제는 견생 6개월차에 접어든 ~그중 첫째(?) 리도를 소개합니다.네 아빠가 누구니?물어보고 싶은 단지를 아주 살짝만 닮은 흰양말은 신고 가슴에는 큰 흰하트를 지닌 아기 강아지예요.!사람을 좋아하고 호기심도 많지만, 엄마를 닮아서인지 살짝 겁쟁이기도 해요!유치가 나는 중이라서 잇몸이 근질 근질~센터의 기물을 씹고 맛보고 쪽쪽대며 아주 난리예요~ ㅎㅎㅎㅎㅎ밥도 잘 먹고 패드 배변도 어느정도 잘 가립니다.부르는 소리에 쫄쫄쫄 다가오기도 하는 아기 강아지!하얀 백지같은 어린 강아지입니다.성견이 됐을 때 기본 10kg는 넘을 수도 있어요.크기가 커질까봐 걱정이 되거나,키우면서 집안 물건들을 긁고 찢고 뜯고 하는게 싫어 가둬두실 분,기본 지시어 훈련부터 산책 훈련, 사회화 훈련 등 훈련에 관심없으신 분,중성화 수술을 비동의 하시는 분,등이렇게 어린 강아지는 정말 정말 손이 많이 갑니다.마치 1~2살 자녀를 다시 양육하는 심정으로 관리하셔야 돼요.윗 사항들이 문제가 되거나 걱정이 크신 분들은 입양을 추천드리지 않아요.10KG! 20KG! 되도 상관없이 많이 먹고 쑥쑥 자라나 건강하게 잘 지내길 바라는 가족.집에 사회성이 좋은 강아지가 있는 반려 가족.어린 강아지 특성상 손이 많이 가기 때문에 1인 가족보다는 여러 구성원이 있는 다인가족이 적합합니다.처음 반려견을 맞이하거나 영유아 이상의 자녀가 있는 가정등도 적합해요!사랑스러운 작은 강아지 리도에게 알록 달록 즐겁고 신나는 세상을 보여주실 평생가족을 기다립니다.",서울특별시 마포구,"대형견, 활발, 건강, 친화적, 겁O, 호기심, 유치"
믹스,믹스,"Black, Brown",2021.02,2.3,5.64,https://youtu.be/t_64RV4XW50,N,M,U,"사람을 너무 너무 좋아하는 순둥순둥 카리스마 강아지 베로예요~와이어 털이 너무 멋진 베로는 테리어가 섞인 듯 보입니다.^^갈색의 눈동자는 이국적으로 더욱 베로를 멋지게 보이게 하죠~낯선 사람과도 금방 친해지고 다른 강아지들과도 크게 문제없어요.(하지만, 심장사상충 치료중이기때문에 다른 반려동물이 있는 가정에서는 임시보호 불가능 합니다.)패드배변 훈련중이며 순하게 발톱 등 잘 자릅니다.털빠짐도 보통이며 작은 손길에도 발라당~하며 만져달라고 애교부리는 귀여운 강아지예요 :)외모만 봐서는 살짝 강한 성격이 있을 듯 보이지만, 너무 너무 순해서 이렇게 착하다고?!할 정도라니까요 ㅎㅎㅎ처음 반려견을 맞이하는 가정 또는 영유아를 제외한 어린 자녀가 있는 가정 등 어느가정과도 적합합니다.많이 말랐습니다.구조당시 심장사상충에 감염되어 있어 치료중입니다.*심장사상충 임시보호 가능하며 입양전제 임시보호 우선으로 진행됩니다.한달에 한두번 센터 방문하여 치료를 받아야 되며 일정은 변경이 어렵습니다.센터와 소통하며 임시보호 하실 수 있는 가정을 찾습니다.심장사상충 치료기간에는 최대한 흥분을 줄여야해서 산책이나 과도한 활동 등을 금지 입니다.그냥 집안에서의 활동만 생각해주시면 됩니다. ^^갇혀진 공간에서는 긴장을 많이해서 짖음이 다소 있지만, 가둬두지만 않는다면 크게 문제없습니다.장난감도 너무 좋아하고 흥이 많은 베로~치료하는 동안에는 조금만 참아야 돼요! :)멋진 검은 강아지 베로의 평생 가족을 기다립니다.",서울특별시 마포구,"애교, 짖음, 털빠짐O, 활발, 장난기, 여윔, 친화적, 활동제한, 치료, 훈련중"
믹스,믹스,Unknown,2018.06,3.7,7.88,https://youtu.be/I31qCR9QEEw,N,M,U,"호기심 많지만 겁도 살짝 있는 소심강아지 나노예요!사람을 무척 좋아해서 애교는 철철~패드배변도 잘하고 다른 강아지들에게 들이대며 놀자고하는 신나하는 어린 개구장이 강아지예요.기본지시어 앉아, 기다려도 할 줄 알아요!임시보호 가정에서 개인기 등 많이 훈련받아서 못하는게 없답니다~다만 분리불안으로 짖음이 있어요.그래서 싱글 가족보다는 다인가정, 또는 사회성 좋은 반려견이 있는 가정에게 적합합니다.(싱글가족이라 하더라도 강아지 유치원 등으로 보조해주시면 됩니다~)털빠짐은 보통이나 털이 풍성한 아이라서 털빠짐에 예민하거나 알러지, 아토피, 천식, 기타 병력이 있는가족이라면 입양전 알러지 검사 또는 병원진료를 통해 입양준비를 해주세요^^나노는 딱 어린 강아지예요.활발하며 풍성한 꼬리를 흔들며 다가와 안기길 좋아하구요,나가서는 살짝 쫄보 성격이 보이기도 해요.공격성은 없지만, 싫어하는 행동을 하면 살짝 입을 대는 마우스펀칭이 있어요.(초등 이상의 자녀 또는 일반 성인으로 구성된 가족등 적합합니다^^)다리가 길고 얼굴이 작은 요즘 연예인상인 나노!뒷다리 발목부위를 다쳐 오랫동안 치료를 했습니다.걷거나 뛰는데 문제는 없지만, 간헐적으로 아픈 다리를 절뚝일때가 있어요.평상시에는 네다리로 잘 걷습니다~^^가정에서는 멋진 반려견이었다는 임시보호 가족님의 임시보호 일기를 통해서 알 수있습니다.털빠짐이 다소 있고 중형견입니다.귀여운 강아지, 니노의 평생가족을 기다립니다.",서울특별시 마포구,"중형견, 애교, 배변훈련O, 털빠짐O, 활발, 다리다침, 친화적, 겁O, 호기심, 분리불안O, 귀여움, 마우스펀칭"
믹스,믹스,Unknown,2017.04,6.2,3.42,https://youtu.be/dkANuwDDVh4,N,W,U,"사람을 좋아하는 귀여운 강아지 새로~구조당시 긴 털은 심하게 엉키고 오염과 피부병이 있어 치료상 전체 빡빡이 미용을 했습니다.피부병이 너무 심해 어느 정도 피부병 치료 후 중성화 수술을 했어요.중성화 수술 당시 자궁 축농증이 있었어요(수술로 인해 치료 완료).또한 슬개골 탈구가 심해 외과적 치료를 했으며 입양후 꾸준한 관리가 요구됩니다.(근육빵빵을 위해 산책과 미끄럼 방지 매트를 통해 보완해주세요.)지금은 치료상 빡빡이지만, 시간이 지나면 풍성한 모량을 자랑하는 포메라니안!털빠짐이 심한 견종으로 털에 예민한 가족의 경우 충분히 입양에 대해 충분히 고민해 보시길 바랍니다.포메라니안 답게 활발한 다른 강아지들을 좋아하지 않아요!!!ㅎㅎㅎ(외동으로 입양가야 됩니다.)활발한 다른 강아지들을 피해 동굴집에 숨어 쉬는 소심한 면도 보여요.사람에게는 너무 너무 착하고 순한 친구♥먹는 것을 좋아하고 산책도 잘하는 새로~이중모의 긴 털을 지닌 개체의 경우 속털까지 꼼꼼하게 빗질과 함께 물기를 말려주셔야피부병을 예방할 수 있습니다.현재 약욕을 통해 피부 치료중입니다.강아지는 털빨이라고 미용을 하고나니 한 성격하는 아이처럼 사진이 찍혔지만,털이 길었던 외모는 인형같이 예뻤답니다~처음 반려견을 맞이하거나 어린 자녀(영유아)를 가진 가정 등 어느 가정과도 적합합니다.다시 새로의 외모를 되찾아주실 평생 가족을 기다립니다.",서울특별시 마포구,"털빠짐O, 가정적합함, 식탐, 활발X, 온순, 소심, 친화적, 산책필요, 예쁨"
믹스,믹스,Brown,2020.09,3.1,4.72,https://youtu.be/8BzvUtME4io,N,M,U,"애교 철철~ 사람을 너무 좋아하는 똑똑한 강아지 차오예요!차오는 겁쟁이 찬오와 함께 유기되었으며 입양가지 못해 센터로 입소했습니다.동물등록 내장칩이 삽입되어 있었지만 어떠한 정보도 기입되지 않은 공칩이었습니다.찬구보다는 조금 더 용기 있으며 호기심도 많아요!워낙 똑똑해서 금방 패드배변과 지시어 훈련도 척척 배웠답니다 ^^심하게 긴 털은 엉키고 심하게 오염되어있어 위생미용차 빡빡 밀었지만,윤기있고 매력적인 초코색 융단같은 코트가 눈길을 사로잡습니다 :)안겨있길 좋아하고 똑똑해서인지 분리불안이 있으며 약간의 하울링도 있습니다.소음에 취약한 환경을 지닌 가정의 경우 유의해주세요.다른 강아지들과 무난하게 잘 지내고 있어요.패드배변 훈련중이며 털빠짐이 적은 견종이지만, 부스러기 털이 빠진다는 사실!기억해주시고~ 활발하고 안기기 위해 총총 뛰기도 합니다.순하고 공격성이 없어 영유아 이상의 자녀 또는 처음 반려견을 맞이하는 가정 등어느가정과도 적합합니다.찬구가 많이 의지해서 찬구 먼저 시도하며 찬구를 이끌어주는 역할을 하고 있습니다.찬구와 차오가 한집에 입양가면 제일 좋겠지만, 각각의 가정에 입양가도 좋을 것 같습니다.기본 훈련을 배우지 못했지만, 알려주니 척척 해내는 똑똑한 친구라서입양후 적절한 훈련을 지속해주시면 좋겠습니다.이국적인 외모로 근사하고 멋지게 앉아있는 차오!차오의 평생가족을 기다립니다.",서울특별시 마포구,"이국적인외모, 짖음, 활발, 적절한훈련필요, 매력적, 영유아적합, 미모, 똑똑, 온순, 친화적, 이끌어주는역할, 털빠짐X, 겁O, 호기심, 의지많음, 분리불안O, 온순함, 배변훈련중"
믹스,믹스,Unknown,2019.06,4.2,4.82,https://youtu.be/zc-kKzzSt4A,N,M,U,"사람을 좋아하고 다른 강아지들에겐 무심한 강아지 웅이예요~단두종으로 코가 납작한 것이 특징입니다~그래서 고롱 고롱 코콜이가 있는 페키 친구들이 많아요 :)구조당시 각막궤양 치료한 흔적이 있습니다.**대개의 큰 눈을 지닌 단두종 친구들은 안과질병이 많은 편입니다.큰 눈에 무심한 듯 먹을 것을 쳐다보지만, 먹는 것을 좋아하는 친구예요.패드 배변이 전혀 되어 있지 않고 소대변이 더러운 걸 모르는 약간은 백치미가 있어요.열심히 훈련중입니다!!입양후 지속적으로 훈련이 필요해요.호흡기 치료중이며 흥분하면 찡코로 콧물이 나와요,ㅠ,ㅠ 입양후 당분간 치료가 필요할 수 있습니다.털빠짐이 적고 순하지만, 귀찮게 하면 피하면서 혼자만의 시간을 갖는 독립적인 친구예요.그래서 영유아 이상의 자녀가 있거나 처음 반려견을 맞이하는 가정에 적합합니다.(다른 강아지들과 대면 대면, 크게 신경쓰지 않기 때문에 소심한 반려견이 있는 가정도 좋습니다.단 타견에 대한 공격성은 없어야 됩니다.)**기본적으로 페키니즈라는 견종에 대한 이해와 공부를 해주셨으면 좋겠습니다.장난감도 좋아하고 폭신한 방석도 좋아하는 발라당 웅이~쓰담 쓰담하면 발라당하면서 계속 만져달라고 애교부리는 착한 웅이~두툼한 큰 발과 약간의 귀차니즘이 있는 천성 낙천적인 웅이~귀여움이 한가득~ 찡코 웅이의 평생가족을 기다립니다.",서울특별시 마포구,"애교, 식탐, 영유아적합, 장난기, 낙천적, 친화적, 폭신한방석좋아함, 백치미, 안과질병, 소형견, 훈련중, 귀여움, 독립적"
믹스,믹스,Unknown,2021.09,2.1,5.35,https://youtu.be/372ifEiT2ro,N,W,U,"살짝 겁이 있지만, 사람을 좋아하는 소심한 발바리 츄잉이예요~이리와~하면 살랑 살랑 꼬리를 흔들며 바닥에 붙어서 기어오는 츄잉!천금과 함께 유기되었으며 다행이 츄잉이는 심장사상충에 감염되어 있지 않고 건강합니다.센터 입소후 상당기간 천금과 츄잉이는 식이가 불량했습니다.아마도 또다른 새로운 환경에 놀란듯 보여요.센터의 낯선 환경에 아직 익숙하지 않은 듯 긴장하는 모습이 보이지만,밥도 어느정도 먹고 폭신 폭신한 방석을 좋아하고 차분하고 조용한 아이예요.천금이와 친하고 다른 강아지 친구들에게도 상냥한 친구랍니다~^^살짝 질투도 있어서 츄잉이 앞에서 다른 강아지들 쓰담쓰담하면고개를 들이밀어 만져달라고~ 혓바닥으로 햝으면서 만져달라고 애교도 부립니다 :)순둥순둥~공격성도 없고 오히려 겁이 있는 편이라천천히 적응할 시간을 충분히 주시면 좋겠습니다.패드 배변 훈련중이며 단모종으로 어느정도 털 빠짐은 있습니다.커다한 두 눈과 풍성한 꼬리털~!짧고 두툼한 다리!귀염귀염한 얼굴에 꼬리 붕붕~애교까지^^실외생활을 해서 집안에서의 기본 훈련은 전혀되어 있지 않습니다.입양후 하나씩 가르쳐주세요!처음 반려견을 맞이하거나 영유아 이상의 자녀가 있는 가정, 또는 사회성 좋은 반려견이 있는 가정 등어느가정과도 적합합니다.사랑스러운 츄잉이의 평생가족을 기다립니다.",서울특별시 마포구,"애교, 배변훈련O, 건강, 사랑스러움, 조용, 소심, 친화적, 질투, 외향적, 다리, 꼬리털, 귀여움"
믹스,믹스,Unknown,2019.09,3.6,5.34,https://youtu.be/1XEochnwu9I,N,M,U,"실외에서 자유롭게 지낸 듯(?) 보이는 강아지 로이스예요.꼬질 꼬질 때탄 털은 오래전부터 묵혀 온 듯하고 사람을 좋아해서 꼬리를 살랑 살랑~너구리상의 귀여운 발바리랍니다^^역시나 심장사상충에 감염되어 있었고 현재 치료중입니다.먹을 것도 좋아하고 순한 친구예요~다만, 처음 보는 낯선 강아지한테서 자기 영역을 지키려고 으르렁을 하지만,곧 친해져서 신경쓰지 않고 잘 지냅니다^^수컷이다보니 마킹이 있고실외에서 지내서인지 잠자는 곳이나 생활하는 곳에서는절대 배변을 하지 않고 멀찍히 떨어진 곳에다 합니다.패드 배변 훈련중이며 털빠짐이 다소 있어요.센터에서는 심장사상충치료를 받는 아이들의 임시보호가 가능합니다.**심장사상충 치료기간에는 흥분하면 안되기 때문에 산책 금지입니다.또한 심장사상충 의료지원을 위해 센터에 한달에 한두번씩 방문을 하셔야 돼요.문의 02-21242-2839입양전제 임시보호 우선으로 합니다.(임시보호 절차는 입양절차와 동일하게 입양전 교육을 모두 이수하신 후 가능합니다.)오도통한 몸매에 쫄쫄 따라다니는 성격 좋은 강아지 로이스~흥분도를 낯추기 위해 다견 가정은 적합하지 않습니다.어린 자녀를 지닌 가족 또는 처음 반려견을 맞이하는 가족 등 적합합니다.방글 방글 언제나 웃고있는 친숙한 강아지 로이스의 평생가족을 기다립니다.",서울특별시 마포구,"웃음터짐, 털빠짐O, 주의, 친화적, 처음반려견적합, 마킹습관, 흥분주의, 배변훈련중"
믹스,믹스,Black,2020.09,3.1,4.62,https://youtu.be/jex2jSuishg,N,M,U,"차오와 함께 유기된 극소심 푸들 강아지예요.겁도 많고 긴장도 많이하는데 아무래도 호되게 혼난 경험이 많은 듯 보입니다.하지만, 사람을 좋아하고 같이 지내왔던 차오와 함께라면 용기 뿜뿜! 자신감 뿜뿜!입니다^^구조당시 긴 털은 매우 심하게 엉키고 오염되어 있어 위생미용으로 짧게 잘랐습니다.매우 고급지고 근사하게 잘 생긴 외모를 지닌 찬구예요.패드배변 훈련중이며 선듯 사람에게 안기지 않고 주위를 맴돌며 지켜봅니다.다른 강아지들이 안정적으로 스킨십을 하면 다가와 같이 합류도 하구요.견제를 많이 하는 편이라서 입양 후 바로 산책을 하기 보다는 친해진 이후 산책및 외부 활동을 추천드립니다.공격성은 없으나, 거친 스킨십이나 커다란 행동에는 겁을 먹고 도망가요.초등 이상의 자녀가 있는 가정이나 성인으로 구성된 가정이 적합합니다.모두 검은색이라 사진을 찍으면 눈이 어딨는지, 입이 어딨는 지 잘 보이지 않아요.ㅎㅎ사진이 잘 나오지 않는 실물로 보면 백만배 더 예쁘고 사랑스러운 찬구입니다!기본 지시어 훈련이 되어 있지 않아요, 입양 후 하나씩 가르쳐주세요^^까만 강아지의 매력에 풍덩 빠지고 싶은 가족님, 어서 어서 오세요!사랑으로 보듬어주시고책임으로 곁을 지켜주세요.누구보다 멋진 반려견이 되어 줄꺼예요.",서울특별시 마포구,"주위를맴돔, 견제, 매력적, 미모, 자신감, 소심, 호전적, 친화적, 긴장, 기본지시어훈련없음, 겁O, 호기심, 스킨십, 고급지고, 사랑스러움, 초등이상자녀적합, 온순함, 배변훈련중"
믹스,믹스,White,2020.05,3.2,3.8,https://youtu.be/3esvXrrhLbA,N,M,U,"흰색 푸들이라 소금 같아서 지어진 이름 '소금이'소금이는 성격이 매우 활발하고 잘 뛰어놀아요.사람을 좋아해서 먼저 다가오는 등 사람에게 친화력이 무척 좋으나,다른 강아지 친구들과 함께 있을 때엔 조금 기피하는 모습을 보일 때가 가끔 있어요.(친해지는 데에 시간이 좀 필요한 아이에요.)장난감을 좋아하는 만큼 소유욕이 있어서다른 견이나 사람이 다가가면 예민하게 반응할 때도 있어요.그래서 이러한 소금이의 장난감 소유욕에 대해 어느정도 보호자님의 컨트롤이 필요합니다.목욕과 미용을 할 때 발버둥치는 게 적은 편이라 무난하게 가능한 효자입니다.다리가 조금 짧은 편이라 비숑의 느낌도 나서,미용할 때 어떻게 커트하냐에 따라 견종 속임수(?)가 가능한 카멜레온 같은 소금이.가끔 배변 실수는 보이지만 넓은 공간(가정집)에서 꾸준히 배변판 교육을 해주신다면 호전되리라 생각해요.에너지가 많고 활발한 소금이라 산책은 자주, 또 오래 해주세요.소금이는 다견 가정보다는 혼자 키울 수 있는 가정에 적합한 아이입니다.배변 훈련, 장난감 소유욕 조절 등 어느정도 보호자님의 주의가 필요하기에한 번 동물을 키워보셨던 분들께서 입양을 고려하는 것을 추천드려요.사랑스런 소금이의 평생가족을 기다립니다.",서울특별시 동대문구,"활발, 장난기, 예민, 친화적, 견종속임수, 배변훈련X, 사랑스러움"
